prompt_id,source,category,model,temperature,run,instruction_version,run_timestamp,latency_sec,response_length,char_len,word_len,sentence_count,avg_word_len,has_markdown,has_bullets,starts_with_answer,contains_disclaimer,contains_uncertainty,contains_date
SQUAD_129,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-05T18:21:33.704525+00:00,0.7167580127716064,73,73,11,1,5.7272727272727275,0,0,1,0,0,0
SQUAD_129,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-05T18:21:34.422558+00:00,1.7620391845703125,565,565,93,4,5.086021505376344,0,0,0,0,0,0
SQUAD_129,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-05T18:21:37.468088+00:00,1.1167726516723633,85,85,13,1,5.615384615384615,0,0,0,0,0,0
SQUAD_129,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-05T18:21:38.823207+00:00,1.661637544631958,533,533,79,4,5.7594936708860756,0,0,0,0,0,0
SQUAD_130,squad_v1,ambiguous,gpt-4o-mini,0.2,1,v1_concise,2026-02-05T18:21:41.368108+00:00,1.314765691757202,102,102,16,1,5.4375,1,0,1,0,0,0
SQUAD_130,squad_v1,ambiguous,gpt-4o-mini,0.2,2,v2_detailed,2026-02-05T18:21:43.021753+00:00,2.591858386993408,500,500,77,4,5.5064935064935066,1,0,1,0,0,0
SQUAD_130,squad_v1,ambiguous,gpt-4o-mini,0.8,1,v1_concise,2026-02-05T18:21:46.298943+00:00,1.2292826175689695,98,98,15,1,5.6,1,0,1,0,0,0
SQUAD_130,squad_v1,ambiguous,gpt-4o-mini,0.8,2,v2_detailed,2026-02-05T18:21:47.529079+00:00,2.5061519145965576,606,606,93,5,5.526881720430108,1,0,1,0,0,0
SQUAD_130,squad_v1,ambiguous,gpt-4.1-mini,0.2,1,v1_concise,2026-02-05T18:21:50.806020+00:00,1.022845983505249,99,99,17,1,4.882352941176471,0,0,1,0,0,0
SQUAD_130,squad_v1,ambiguous,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-05T18:21:51.829737+00:00,1.5658276081085205,455,455,73,4,5.2465753424657535,0,0,1,0,0,0
SQUAD_130,squad_v1,ambiguous,gpt-4.1-mini,0.8,1,v1_concise,2026-02-05T18:21:54.373097+00:00,1.2205195426940918,115,115,19,2,5.105263157894737,0,0,1,0,0,0
SQUAD_130,squad_v1,ambiguous,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-05T18:21:56.028295+00:00,1.8806207180023196,480,480,76,4,5.328947368421052,0,0,1,0,0,0
SQUAD_130,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-05T18:21:58.689296+00:00,0.904472827911377,118,118,20,1,4.95,0,0,1,0,0,0
SQUAD_130,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-05T18:21:59.714102+00:00,1.484349012374878,376,376,62,4,5.080645161290323,0,0,1,0,0,0
SQUAD_130,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-05T18:22:02.295257+00:00,0.9993915557861328,118,118,20,1,4.95,0,0,1,0,0,0
SQUAD_130,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-05T18:22:03.809951+00:00,1.7636518478393557,488,488,76,4,5.434210526315789,0,0,1,0,0,0
SQUAD_131,squad_v1,ambiguous,gpt-4o-mini,0.2,1,v1_concise,2026-02-05T18:22:06.574494+00:00,1.1970233917236328,115,115,20,2,4.8,0,0,0,0,0,0
SQUAD_131,squad_v1,ambiguous,gpt-4o-mini,0.2,2,v2_detailed,2026-02-05T18:22:08.008487+00:00,2.1673974990844727,415,415,64,3,5.5,0,0,0,0,0,0
SQUAD_131,squad_v1,ambiguous,gpt-4o-mini,0.8,1,v1_concise,2026-02-05T18:22:10.979399+00:00,1.2271168231964111,106,106,19,2,4.631578947368421,0,0,0,0,0,0
SQUAD_131,squad_v1,ambiguous,gpt-4o-mini,0.8,2,v2_detailed,2026-02-05T18:22:12.207325+00:00,2.0922701358795166,408,408,64,3,5.390625,0,0,0,0,0,0
SQUAD_131,squad_v1,ambiguous,gpt-4.1-mini,0.2,1,v1_concise,2026-02-05T18:22:15.073148+00:00,0.922839879989624,53,53,10,1,4.4,0,0,0,0,0,0
SQUAD_131,squad_v1,ambiguous,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-05T18:22:15.996632+00:00,1.257429599761963,244,244,43,3,4.6976744186046515,0,0,0,0,0,0
SQUAD_131,squad_v1,ambiguous,gpt-4.1-mini,0.8,1,v1_concise,2026-02-05T18:22:18.331611+00:00,0.9148561954498292,54,54,10,1,4.5,0,0,0,0,0,0
SQUAD_131,squad_v1,ambiguous,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-05T18:22:19.989322+00:00,1.6787607669830322,232,232,42,3,4.5476190476190474,0,0,0,0,0,0
SQUAD_131,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-05T18:22:22.754264+00:00,0.7503764629364014,68,68,13,1,4.3076923076923075,0,0,0,0,0,0
SQUAD_131,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-05T18:22:23.825854+00:00,1.7729966640472412,484,484,77,4,5.298701298701299,0,0,0,0,0,0
SQUAD_131,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-05T18:22:26.849148+00:00,1.1840338706970217,164,164,30,2,4.5,0,0,0,0,0,0
SQUAD_131,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-05T18:22:28.283090+00:00,1.7447245121002195,487,487,74,4,5.594594594594595,0,0,1,0,0,0
SQUAD_132,squad_v1,ambiguous,gpt-4o-mini,0.2,1,v1_concise,2026-02-05T18:22:30.844167+00:00,1.28008770942688,105,105,16,1,5.625,0,0,0,0,0,0
SQUAD_132,squad_v1,ambiguous,gpt-4o-mini,0.2,2,v2_detailed,2026-02-05T18:22:32.379652+00:00,3.988991022109986,747,747,113,5,5.619469026548672,0,0,0,0,0,0
SQUAD_132,squad_v1,ambiguous,gpt-4o-mini,0.8,1,v1_concise,2026-02-05T18:22:37.089408+00:00,1.021362543106079,91,91,13,1,6.076923076923077,0,0,0,0,0,0
SQUAD_132,squad_v1,ambiguous,gpt-4o-mini,0.8,2,v2_detailed,2026-02-05T18:22:38.111392+00:00,3.427762508392334,682,682,104,4,5.5673076923076925,0,0,0,0,0,0
SQUAD_132,squad_v1,ambiguous,gpt-4.1-mini,0.2,1,v1_concise,2026-02-05T18:22:42.518235+00:00,1.021521806716919,102,102,15,1,5.866666666666666,0,0,0,0,0,0
SQUAD_132,squad_v1,ambiguous,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-05T18:22:43.540418+00:00,2.119140386581421,592,592,90,4,5.588888888888889,1,0,0,0,0,0
SQUAD_132,squad_v1,ambiguous,gpt-4.1-mini,0.8,1,v1_concise,2026-02-05T18:22:46.638578+00:00,1.0995354652404783,102,102,15,1,5.866666666666666,0,0,0,0,0,0
SQUAD_132,squad_v1,ambiguous,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-05T18:22:47.738766+00:00,2.989208698272705,723,723,106,5,5.830188679245283,1,0,0,0,0,0
SQUAD_132,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-05T18:22:51.628858+00:00,0.9365332126617432,87,87,13,1,5.769230769230769,0,0,0,0,0,0
SQUAD_132,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-05T18:22:52.565940+00:00,1.7892603874206543,566,566,95,3,4.968421052631579,0,0,0,0,0,0
SQUAD_132,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-05T18:22:55.419985+00:00,1.1222398281097412,91,91,13,1,6.076923076923077,0,0,0,0,0,0
SQUAD_132,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-05T18:22:56.752952+00:00,2.702378511428833,553,553,88,4,5.295454545454546,0,0,0,0,0,0
SQUAD_133,squad_v1,ambiguous,gpt-4o-mini,0.2,1,v1_concise,2026-02-05T18:23:00.333824+00:00,1.331315994262695,211,211,28,2,6.571428571428571,0,0,0,0,0,0
SQUAD_133,squad_v1,ambiguous,gpt-4o-mini,0.2,2,v2_detailed,2026-02-05T18:23:01.665858+00:00,2.9138312339782715,731,731,107,6,5.841121495327103,0,0,0,0,0,0
SQUAD_133,squad_v1,ambiguous,gpt-4o-mini,0.8,1,v1_concise,2026-02-05T18:23:05.248870+00:00,1.4338805675506592,188,188,26,2,6.269230769230769,0,0,0,0,0,0
SQUAD_133,squad_v1,ambiguous,gpt-4o-mini,0.8,2,v2_detailed,2026-02-05T18:23:06.683432+00:00,2.3041024208068848,661,661,92,5,6.195652173913044,0,0,0,0,0,0
SQUAD_133,squad_v1,ambiguous,gpt-4.1-mini,0.2,1,v1_concise,2026-02-05T18:23:09.554915+00:00,0.8330636024475098,91,91,13,1,6.076923076923077,0,0,0,0,0,0
SQUAD_133,squad_v1,ambiguous,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-05T18:23:10.389048+00:00,2.6618480682373047,765,765,107,6,6.158878504672897,0,0,0,0,0,0
SQUAD_133,squad_v1,ambiguous,gpt-4.1-mini,0.8,1,v1_concise,2026-02-05T18:23:14.217898+00:00,1.1701445579528809,103,103,14,1,6.428571428571429,0,0,0,0,0,0
SQUAD_133,squad_v1,ambiguous,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-05T18:23:15.389145+00:00,3.674192190170288,666,666,95,5,6.021052631578947,0,0,0,0,0,0
SQUAD_133,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-05T18:23:19.893881+00:00,1.0124075412750244,92,92,13,1,6.153846153846154,0,0,0,0,0,0
SQUAD_133,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-05T18:23:20.906867+00:00,1.6842820644378662,613,613,88,5,5.9772727272727275,0,0,0,0,0,0
SQUAD_133,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-05T18:23:23.579937+00:00,1.7355098724365234,102,102,14,1,6.357142857142857,0,0,0,0,0,0
SQUAD_133,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-05T18:23:25.630709+00:00,1.9881987571716309,578,578,83,5,5.975903614457831,0,0,0,0,0,0
SQUAD_134,squad_v1,ambiguous,gpt-4o-mini,0.2,1,v1_concise,2026-02-05T18:23:27.884274+00:00,1.1122734546661377,82,82,15,1,4.533333333333333,0,0,0,0,0,1
SQUAD_134,squad_v1,ambiguous,gpt-4o-mini,0.2,2,v2_detailed,2026-02-05T18:23:29.008735+00:00,1.8762426376342771,427,427,61,3,6.016393442622951,0,0,0,0,0,1
SQUAD_134,squad_v1,ambiguous,gpt-4o-mini,0.8,1,v1_concise,2026-02-05T18:23:31.774040+00:00,1.7170932292938232,78,78,14,1,4.642857142857143,0,0,0,0,0,1
SQUAD_134,squad_v1,ambiguous,gpt-4o-mini,0.8,2,v2_detailed,2026-02-05T18:23:33.615510+00:00,2.0742275714874268,443,443,65,3,5.8307692307692305,0,0,0,0,0,1
SQUAD_134,squad_v1,ambiguous,gpt-4.1-mini,0.2,1,v1_concise,2026-02-05T18:23:35.973193+00:00,1.123263597488403,102,102,18,1,4.722222222222222,0,0,0,0,0,1
SQUAD_134,squad_v1,ambiguous,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-05T18:23:37.097303+00:00,1.6816155910491943,341,341,49,3,5.979591836734694,0,0,0,0,0,1
SQUAD_134,squad_v1,ambiguous,gpt-4.1-mini,0.8,1,v1_concise,2026-02-05T18:23:39.657157+00:00,1.422544002532959,102,102,18,1,4.722222222222222,0,0,0,0,0,1
SQUAD_134,squad_v1,ambiguous,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-05T18:23:41.397664+00:00,1.4699811935424805,372,372,52,3,6.173076923076923,0,0,0,0,0,1
SQUAD_134,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-05T18:23:43.447240+00:00,0.7996187210083008,82,82,15,1,4.533333333333333,0,0,0,0,0,1
SQUAD_134,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-05T18:23:44.777957+00:00,1.515507698059082,516,516,77,3,5.714285714285714,0,0,0,0,0,1
SQUAD_134,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-05T18:23:47.493248+00:00,0.8976016044616699,106,106,19,1,4.631578947368421,0,0,0,0,0,1
SQUAD_134,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-05T18:23:48.875819+00:00,1.658578634262085,483,483,67,3,6.223880597014926,0,0,0,0,0,1
SQUAD_135,squad_v1,ambiguous,gpt-4o-mini,0.2,1,v1_concise,2026-02-05T18:23:51.637998+00:00,1.1892402172088623,115,115,18,1,5.444444444444445,0,0,1,0,0,0
SQUAD_135,squad_v1,ambiguous,gpt-4o-mini,0.2,2,v2_detailed,2026-02-05T18:23:53.171130+00:00,2.8857455253601074,552,552,86,5,5.430232558139535,0,0,1,0,0,1
SQUAD_135,squad_v1,ambiguous,gpt-4o-mini,0.8,1,v1_concise,2026-02-05T18:23:56.868694+00:00,1.015789031982422,64,64,10,1,5.5,0,0,1,0,0,0
SQUAD_135,squad_v1,ambiguous,gpt-4o-mini,0.8,2,v2_detailed,2026-02-05T18:23:57.885580+00:00,2.5027217864990234,512,512,82,5,5.2560975609756095,0,0,1,0,0,1
SQUAD_135,squad_v1,ambiguous,gpt-4.1-mini,0.2,1,v1_concise,2026-02-05T18:24:01.372402+00:00,1.021045207977295,144,144,22,1,5.590909090909091,0,0,0,0,0,0
SQUAD_135,squad_v1,ambiguous,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-05T18:24:02.394220+00:00,2.1920299530029297,524,524,82,5,5.402439024390244,0,0,1,0,0,1
SQUAD_135,squad_v1,ambiguous,gpt-4.1-mini,0.8,1,v1_concise,2026-02-05T18:24:05.566705+00:00,1.2280523777008057,114,114,19,1,5.052631578947368,0,0,1,0,0,0
SQUAD_135,squad_v1,ambiguous,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-05T18:24:06.795754+00:00,3.116485118865967,500,500,77,4,5.5064935064935066,0,0,1,0,0,1
SQUAD_135,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-05T18:24:10.684402+00:00,1.7434072494506836,150,150,27,1,4.592592592592593,0,0,1,0,0,1
SQUAD_135,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-05T18:24:12.428486+00:00,1.788187026977539,506,506,90,4,4.633333333333334,0,0,1,0,0,1
SQUAD_135,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-05T18:24:14.473838+00:00,0.8905158042907715,66,66,12,1,4.583333333333333,0,0,1,0,0,0
SQUAD_135,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-05T18:24:15.577233+00:00,1.6814372539520264,412,412,71,4,4.816901408450704,0,0,1,0,0,1
SQUAD_136,squad_v1,ambiguous,gpt-4o-mini,0.2,1,v1_concise,2026-02-05T18:24:18.369632+00:00,1.2119708061218262,114,114,18,1,5.388888888888889,0,0,1,0,0,1
SQUAD_136,squad_v1,ambiguous,gpt-4o-mini,0.2,2,v2_detailed,2026-02-05T18:24:19.900040+00:00,3.7178564071655273,596,596,100,4,4.97,0,0,1,0,0,1
SQUAD_136,squad_v1,ambiguous,gpt-4o-mini,0.8,1,v1_concise,2026-02-05T18:24:24.407003+00:00,1.126300573348999,115,115,18,1,5.444444444444445,0,0,1,0,0,1
SQUAD_136,squad_v1,ambiguous,gpt-4o-mini,0.8,2,v2_detailed,2026-02-05T18:24:25.535041+00:00,2.712541103363037,594,594,96,4,5.197916666666667,0,0,1,0,0,1
SQUAD_136,squad_v1,ambiguous,gpt-4.1-mini,0.2,1,v1_concise,2026-02-05T18:24:29.121713+00:00,0.9781925678253174,100,100,15,1,5.733333333333333,0,0,1,0,0,0
SQUAD_136,squad_v1,ambiguous,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-05T18:24:30.100648+00:00,1.990640640258789,498,498,74,5,5.743243243243243,0,0,1,0,0,1
SQUAD_136,squad_v1,ambiguous,gpt-4.1-mini,0.8,1,v1_concise,2026-02-05T18:24:33.113925+00:00,0.9096133708953856,97,97,15,1,5.533333333333333,0,0,1,0,0,0
SQUAD_136,squad_v1,ambiguous,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-05T18:24:34.033600+00:00,1.7752256393432615,513,513,76,4,5.7631578947368425,0,0,1,0,0,1
SQUAD_136,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-05T18:24:36.899087+00:00,0.9016311168670654,105,105,17,1,5.235294117647059,0,0,1,0,0,1
SQUAD_136,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-05T18:24:38.026214+00:00,1.7677271366119385,422,422,69,3,5.130434782608695,0,0,0,0,0,1
SQUAD_136,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-05T18:24:40.892499+00:00,0.9969806671142578,112,112,18,1,5.277777777777778,0,0,1,0,0,0
SQUAD_136,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-05T18:24:42.122666+00:00,1.7600300312042236,427,427,73,3,4.863013698630137,0,0,0,0,0,1
SQUAD_137,squad_v1,ambiguous,gpt-4o-mini,0.2,1,v1_concise,2026-02-05T18:24:44.886787+00:00,0.8871450424194336,46,46,9,1,4.222222222222222,0,0,0,0,0,0
SQUAD_137,squad_v1,ambiguous,gpt-4o-mini,0.2,2,v2_detailed,2026-02-05T18:24:46.013262+00:00,3.0333356857299805,574,574,83,4,5.927710843373494,0,0,0,0,0,1
SQUAD_137,squad_v1,ambiguous,gpt-4o-mini,0.8,1,v1_concise,2026-02-05T18:24:50.159973+00:00,1.0755438804626465,76,76,14,1,4.5,0,0,0,0,0,0
SQUAD_137,squad_v1,ambiguous,gpt-4o-mini,0.8,2,v2_detailed,2026-02-05T18:24:51.236852+00:00,2.253713846206665,563,563,81,4,5.962962962962963,0,0,0,0,0,1
SQUAD_137,squad_v1,ambiguous,gpt-4.1-mini,0.2,1,v1_concise,2026-02-05T18:24:54.415081+00:00,1.122976779937744,46,46,9,1,4.222222222222222,0,0,0,0,0,0
SQUAD_137,squad_v1,ambiguous,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-05T18:24:55.539125+00:00,1.580146074295044,422,422,63,4,5.714285714285714,0,0,0,0,0,1
SQUAD_137,squad_v1,ambiguous,gpt-4.1-mini,0.8,1,v1_concise,2026-02-05T18:24:57.996670+00:00,1.1144611835479736,46,46,9,1,4.222222222222222,0,0,0,0,0,0
SQUAD_137,squad_v1,ambiguous,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-05T18:24:59.531309+00:00,2.4936094284057617,634,634,95,5,5.684210526315789,0,0,0,0,0,1
SQUAD_137,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-05T18:25:02.911464+00:00,0.7151772975921631,46,46,9,1,4.222222222222222,0,0,0,0,0,0
SQUAD_137,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-05T18:25:03.627787+00:00,1.887568950653076,525,525,84,4,5.261904761904762,0,0,0,0,0,1
SQUAD_137,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-05T18:25:06.801105+00:00,1.014659404754639,60,60,11,1,4.545454545454546,0,0,0,0,0,0
SQUAD_137,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-05T18:25:07.928595+00:00,1.469857692718506,468,468,75,4,5.253333333333333,0,0,0,0,0,1
SQUAD_138,squad_v1,ambiguous,gpt-4o-mini,0.2,1,v1_concise,2026-02-05T18:25:10.385062+00:00,1.3169870376586914,145,145,21,3,5.9523809523809526,0,0,1,0,0,1
SQUAD_138,squad_v1,ambiguous,gpt-4o-mini,0.2,2,v2_detailed,2026-02-05T18:25:12.232605+00:00,4.125743865966797,674,674,95,9,6.105263157894737,1,0,1,0,0,1
SQUAD_138,squad_v1,ambiguous,gpt-4o-mini,0.8,1,v1_concise,2026-02-05T18:25:17.041699+00:00,1.524693489074707,159,159,24,3,5.666666666666667,0,0,0,0,0,1
SQUAD_138,squad_v1,ambiguous,gpt-4o-mini,0.8,2,v2_detailed,2026-02-05T18:25:18.566873+00:00,3.1177680492401123,647,647,94,11,5.8936170212765955,0,0,1,0,0,1
SQUAD_138,squad_v1,ambiguous,gpt-4.1-mini,0.2,1,v1_concise,2026-02-05T18:25:22.161476+00:00,1.1244759559631348,138,138,20,2,5.95,0,0,1,0,0,1
SQUAD_138,squad_v1,ambiguous,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-05T18:25:23.287657+00:00,2.6028285026550293,693,693,101,6,5.871287128712871,0,0,1,0,0,1
SQUAD_138,squad_v1,ambiguous,gpt-4.1-mini,0.8,1,v1_concise,2026-02-05T18:25:26.765435+00:00,1.6404850482940674,156,156,23,3,5.826086956521739,0,0,1,0,0,1
SQUAD_138,squad_v1,ambiguous,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-05T18:25:28.407577+00:00,2.001981496810913,583,583,80,5,6.3,1,0,1,0,0,1
SQUAD_138,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-05T18:25:30.769707+00:00,1.0158283710479736,102,102,15,1,5.866666666666666,0,0,1,0,0,1
SQUAD_138,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-05T18:25:31.786973+00:00,1.6414155960083008,555,555,80,6,5.95,0,0,1,0,0,1
SQUAD_138,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-05T18:25:34.412321+00:00,1.008420467376709,133,133,21,3,5.380952380952381,0,0,1,0,0,1
SQUAD_138,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-05T18:25:35.779324+00:00,1.5714490413665771,579,579,88,5,5.590909090909091,0,0,1,0,0,1
SQUAD_139,squad_v1,ambiguous,gpt-4o-mini,0.2,1,v1_concise,2026-02-05T18:25:38.343094+00:00,1.0025982856750488,38,38,7,1,4.571428571428571,0,0,0,0,0,0
SQUAD_139,squad_v1,ambiguous,gpt-4o-mini,0.2,2,v2_detailed,2026-02-05T18:25:39.774888+00:00,2.6511752605438232,472,472,75,4,5.306666666666667,0,0,0,0,0,1
SQUAD_139,squad_v1,ambiguous,gpt-4o-mini,0.8,1,v1_concise,2026-02-05T18:25:43.423866+00:00,1.067556381225586,26,26,5,1,4.4,0,0,0,0,0,0
SQUAD_139,squad_v1,ambiguous,gpt-4o-mini,0.8,2,v2_detailed,2026-02-05T18:25:44.493019+00:00,2.951500654220581,462,462,71,4,5.52112676056338,0,0,0,0,0,1
SQUAD_139,squad_v1,ambiguous,gpt-4.1-mini,0.2,1,v1_concise,2026-02-05T18:25:48.376900+00:00,1.1245262622833252,52,52,10,1,4.3,0,0,1,0,0,0
SQUAD_139,squad_v1,ambiguous,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-05T18:25:49.502134+00:00,2.728489637374878,351,351,60,4,4.866666666666666,0,0,1,0,0,1
SQUAD_139,squad_v1,ambiguous,gpt-4.1-mini,0.8,1,v1_concise,2026-02-05T18:25:53.106917+00:00,0.901268720626831,50,50,10,1,4.1,0,0,1,0,0,0
SQUAD_139,squad_v1,ambiguous,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-05T18:25:54.008810+00:00,1.8684000968933103,382,382,64,4,4.984375,0,0,1,0,0,1
SQUAD_139,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-05T18:25:56.977772+00:00,0.8920614719390869,50,50,10,1,4.1,0,0,1,0,0,0
SQUAD_139,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-05T18:25:58.001596+00:00,1.4512104988098145,366,366,64,4,4.734375,0,0,1,0,0,1
SQUAD_139,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-05T18:26:00.560842+00:00,0.8873472213745117,71,71,14,1,4.142857142857143,0,0,1,0,0,0
SQUAD_139,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-05T18:26:01.997102+00:00,1.755617380142212,380,380,62,4,5.145161290322581,0,0,0,0,0,1
SQUAD_140,squad_v1,ambiguous,gpt-4o-mini,0.2,1,v1_concise,2026-02-05T18:26:04.867035+00:00,1.3929035663604736,224,224,40,1,4.625,0,0,0,0,0,0
SQUAD_140,squad_v1,ambiguous,gpt-4o-mini,0.2,2,v2_detailed,2026-02-05T18:26:06.504822+00:00,3.999504327774048,856,856,128,5,5.6953125,0,0,0,0,0,0
SQUAD_140,squad_v1,ambiguous,gpt-4o-mini,0.8,1,v1_concise,2026-02-05T18:26:11.111173+00:00,1.5353922843933103,189,189,32,1,4.9375,0,0,0,0,0,0
SQUAD_140,squad_v1,ambiguous,gpt-4o-mini,0.8,2,v2_detailed,2026-02-05T18:26:12.648326+00:00,3.6276566982269287,739,739,111,5,5.666666666666667,0,0,0,0,0,0
SQUAD_140,squad_v1,ambiguous,gpt-4.1-mini,0.2,1,v1_concise,2026-02-05T18:26:16.740818+00:00,1.3298351764678955,147,147,22,1,5.7272727272727275,0,0,0,0,0,0
SQUAD_140,squad_v1,ambiguous,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-05T18:26:18.071584+00:00,2.4042770862579346,653,653,91,5,6.186813186813187,0,0,0,0,0,0
SQUAD_140,squad_v1,ambiguous,gpt-4.1-mini,0.8,1,v1_concise,2026-02-05T18:26:21.147123+00:00,1.225076675415039,175,175,29,1,5.068965517241379,0,0,0,0,0,0
SQUAD_140,squad_v1,ambiguous,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-05T18:26:22.373927+00:00,2.6023101806640625,712,712,107,5,5.663551401869159,0,0,0,0,0,0
SQUAD_140,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-05T18:26:25.751038+00:00,1.1318402290344238,184,184,33,1,4.606060606060606,0,0,0,0,0,0
SQUAD_140,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-05T18:26:26.884674+00:00,3.732587337493897,583,583,95,4,5.147368421052631,0,0,0,0,0,0
SQUAD_140,squad_v1,ambiguous,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-05T18:26:31.484742+00:00,1.1296467781066897,119,119,21,1,4.714285714285714,0,0,0,0,0,0
SQUAD_141,squad_v1,ambiguous,gpt-4o-mini,0.2,1,v1_concise,2026-02-05T18:26:43.741467+00:00,1.5681521892547607,182,182,34,1,4.382352941176471,0,0,0,0,0,0
SQUAD_141,squad_v1,ambiguous,gpt-4o-mini,0.2,2,v2_detailed,2026-02-05T18:26:45.311377+00:00,4.074776887893677,709,709,105,5,5.761904761904762,0,0,0,0,0,0
SQUAD_141,squad_v1,ambiguous,gpt-4o-mini,0.8,1,v1_concise,2026-02-05T18:26:49.817484+00:00,1.5336074829101562,203,203,31,1,5.580645161290323,0,0,0,0,0,0
